user_id;book_id;rating
7dfc7b6dc84c9aca9f10107ef6ce9d31;41899;4
c9e1f49a6bf9308ce7bc3d1574c0d5b7;30269126;4
d202352e716421da4ef3f7937df7c3f7;71728;1
9e0c0ee9992620295b2641f0b2194016;13233993;4
c48afef27e8feeb6e784ac4d9a41c825;18304322;3
3f766bb236abf1ee30fa18145c37656c;27696;3
e02ec6de350c809e93c0814a0c5c276c;6936382;3
569d84c050dba642537fa06303cd7aa6;363777;4
ccfbddabf85b3478876852df9efff5f2;13665682;5
8de5b90a8f55e339c8d6f4b141eaad88;18813642;4
11b661264fb55146ffed71f2b573fa61;11956929;3
48aa4e5cae2d2eaeb62f5707c7f632b2;15851746;4
ec99c8a26cf99fbef94e0688d44bcce6;13599151;2
24ec19e5301ffc5c8a030eac0d7a4ed2;24093;3
97bb0ba94ea2de70994905a26e171822;518848;4
b96363640eadf13b67b3677b2ea4b18b;16081272;1
447e738c014e4627c226d23a13d60099;8709528;4
a5281dc19207ad48903d14017f8e7aef;6449378;5
da1819d4ca57ef69afe13c0089868551;22529162;4
9d01e6c63fc5ec11f039563988ff68a5;18879761;3
d66e9a82484daf4d0b5c94c6df468c6c;17707725;3
5db6ea03f7e7d6d5324a251502f2cd45;32452160;3
123240b749eb6f5b362e14d707f12673;12875258;5
a371d4b18f080ee88baf1f51c7193a7a;2;5
b99123fc9e1b8c8f81e2cc96e471ccb8;22929578;4
d9ac79e08209e2aa1abcef1c949e52a8;13489919;4
406be747f8bfdd23130058af15e12440;13335037;4
7879445c4ffb62a4398ddedc4343f64f;30626556;4
8f571bf8b88c50db6d5887d96d187273;1582996;1
c7c73e37f48dc16dfc49135dcd306135;42898;5
9bd6160e07d05192dcea547fb5a7e0af;22628;5
eb7edfdbbd13c082a9f2cbd3053e1c67;19351043;5
383ac2d2b6f9d387b96baf35439ec900;11553;5
227ca9e161a29174ca286d01c20a87ef;10798416;1
affe18f467d91ecd0d1b51cbe76205bc;7670661;4
17ba6c6f30d19b9a682ae3717c7c4adb;42900;5
11c824ed598bc9d922b151b04e72ea21;20494506;1
03779346150e8443bd62852f3ebb1f27;8306857;4
5a8d502e5eb75d8383e1c9b57b4739ac;10637766;4
bb5e8af6b4053bafd7feff7199ada51c;28691932;5
8fa29d65d0b22377bced00646244ed56;7648737;4
daa6e2a0dc57aa7fa63b3ea5d521d8e9;662597;5
5e6ba99c54405ce1e6fc47542125dd42;17231;4
ca680cf8175b80ad237f78ded0d1e30a;594134;4
6d4b9f685fab23b48148b71afb8a1f17;17910129;4
ab3126bb5ec6cdfb8f901806e9ff3d36;18812405;0
2f9e527d4545c51f9adaf2405516f1f5;17332218;5
d390e231bf5053b3aecb265cc67d60bc;18243700;4
2930b08745b5788bcf3b5d87cb6b6d94;59780;1
3725af487a3458dedcd28ecd89217746;15769463;5
20a75e98bdee1b4ea9b44296b874311e;20639274;5
6079cf8b963518fdf7539a289e72e5b6;60510;4
4cc40b94cc18cf3650da122ca8f75b40;20613470;5
5480ef888c2a7b89636e0811514ffc9c;26877312;4
0aa753afe57daec60e9c236c55d5b1bc;20758175;3
a95b585192af26c52aed2c659e04f174;17235347;5
6055f913cbbe6b1397225fbfa1149868;17730586;2
f6e78d00cf7a1db51554c2dc7b0050ed;8505011;2
e86ba3abf7bb4fc3fb0c117ae66230da;131359;5
88141558d064660f8186759439102e71;4345498;4
a4ad9d6f4cea15a8ee4b24494f220099;17214;1
95286c6f1f2cabc77d5b326c572ecb77;22055262;3
0a762a85db8410a2f4217ba0b40b91f9;23341894;3
6ffc907188f6de254fa65f922cb9ba29;27248586;5
bd6a32eff78f435083b4c92f493adc96;17562900;4
c32ed62177ec13855fd2826cf645a6f8;4502507;5
c00f1058da7c3b661174dc7def9e1e97;15832828;5
89a4ffeb50b662349bfa9077828083fb;18599820;2
1399d65a104c03bd7542a964f328c4f4;2813153;3
ee39aad5ca64e73ebba4924a82765ec4;11714579;3
11eea55bd757e688809cb8e2c571fc23;17333324;3
31ded708b8093e915804c8f23a9f6e2a;14061955;5
2472625c65c9922963b397664b65fc45;23848145;0
3557940a81f03417b2d29888ed16f4a2;9064899;4
c96fadbe05fac6b884af16ddec2462ee;12936;5
804fee4f80c75eadc17214c8be9d1407;8755776;5
c7cafc5c262441aaa9fc8c816dcd20d5;10194157;4
4b127b385e829dd9bd0873c91ee79556;27263454;5
a118e7979d6f3f607553a95629d829c0;1885;3
6a986e2d5a4ed435db3651214db98501;32848471;4
db0da81d58c19c690842f82a3f99b039;13507212;4
61fc8c7cbf080f925770959c1ad73b63;17727180;0
6c52afd95815c49e182dae8dcb8c0321;16104022;4
0a11bfb99de806116633f2259a39b202;23734628;5
893b89914ca90f434bd77d0af52b2a48;29749085;4
a37fbd4a26e59b11205ed2e861b99743;18935386;4
c6d23cb41fdcd4a5d74160a877fb9b73;23514316;4
2d2da5873930b72385b3f0604590f588;34150927;4
2dfb5333ab6974fa98c3b7c44df637c1;18166194;4
470cf0aca9d8351b08196467ac66b240;17331828;3
aa3a874c991cd9fecdd68e4c9938ba0c;263731;2
3800b1b050bf8aa03ce12446a5135d24;15760508;2
7320229622b4db9d85f7ed5534d3c25a;30038654;3
af93adfd572720789f44e8ebb28c37a0;9471670;2
855e2a2f84ce83e0b71de76e41d77f48;6867;4
1a24bac964b67d5afe7175b79573d1a6;33519394;5
d5832f8e139cd7c2fd2dfd409ceece5a;2282133;4
4327bb8d5abc4ea53fcd3bdf693aeacb;26404831;5
9d62da6cd5b696b56cc3435f9e3a3164;29853107;4
b542fd2badcebe41fe9a269d2a8afc18;16164271;5
64e1dbd6d250b3bc62b135954dc7ccac;24464449;4
84e34b0dff4f10d921b4a4f6cc2d2818;18214414;5
a0f53b30c058946433bcc386d261776b;29533192;4
16ec0e635ac40039f4be7d13445342ac;13642963;4
f5bb878fee5b19abb3d33a1db3cd044e;29772863;3
306003679162f088fe27eed465400e98;13246736;3
0e61ba3e1bd1e7a329e7b4195026ab0f;157993;4
3798c1018493bebe186552664330399e;22586252;3
1276ff6fa084a62360e0fb5b016a7039;8492825;5
ffca1494ab9fd9c7fd3513e914e23141;30071;2
d2bb3aaa4e7d81943c2dc3067f628508;17302495;3
80ce8502ba52ff2d879e091a9360cba3;19288043;3
ebfdd03f8f0a13497ce0d7da5340a459;6892870;4
c2b63951f9dc8d55121863f125ce1d74;11043618;3
e1822adbb9239a6f6c5b3b5cb5d1f572;6364657;3
2118ff59d17d1e048a4d6ff7977d7ebb;26218178;4
353474dfc88f6a3210451a818131b72c;29633229;4
4a33b6ad7bdfdc186f2ab3a6e193fd5c;18525821;0
fa5d9e465888dfc935bc617edf126336;26795352;4
dd6e21b7659b3cb2333ad536bc145bb4;21859363;3
68cdabd4d3113918432a8dd7876eb26b;295;4
3e4eb82e9eddfa819b48495e73064902;22817496;3
47dd7916325f180663825361079163aa;16093188;5
83bc6a713a62c8d187da0652ada5f415;2623;5
874ac23e8e42584b63a2ecff1244d5b1;20821376;1
fb8361859a66b752bf3ff6997a9ef062;1162543;3
002a023d3de233b4bd3ec4fc3e9c581a;3986318;4
bd35233e297233b67281d4ff72d843c3;7171637;4
dc0a771e1e758fd57e31f4dc1a7c0f43;1162022;3
efa8715473c319521e1d3d73b1806253;22522686;3
daf3789435946a8d7ab53fb3a6481748;34462101;5
ea0521a6adebafb66c95c59211b76f83;19322169;1
e4b3a4718a550c13ca26702fde595d4b;15699491;4
28f1f677fc0fc74cf10b58de161eaef2;11447921;5
489d070d3ecc2978a58ff944d54ffeb1;113304;3
60b7212f3b01121b9ea5bddc0262bb41;17310126;3
48dfe938014cf362b4e31bb9a59eaa43;18189606;3
388f504792976c4ed8fb140fe7e33134;9634267;3
0ce16e851d2ae99f83b665fbc3182a68;9888775;4
9e14af57d0e610d28413d14f129a40f1;21853790;4
07f3d13194f91eb2edb515ac4f38c20d;39988;1
e592483866ae722803c6e40572f9ea4e;25802043;4
e4fcefa1d575fc76a1b931970d071d94;60510;4
9166304393cbad6ea7de7b0f044f7fdd;17314430;0
5c02125c187e875405bb856563df5741;30236300;5
edde9f9cccada8b2170723c03483e446;5886881;4
96814010ea8c23e36f30d5e7061b2835;256683;3
47943216c3a967ea0441e17929bd905a;22888713;5
eff1ff1a33cc00ab75852e76ac3ce244;1885;3
6057d7eac9ffd0006c289e86a1f70236;13628983;4
06bc1a8e86f8ec0624718d4f470e0e38;10507293;3
801f285eb54f5fd6ee13d27c27d42033;25573977;2
3f766bb236abf1ee30fa18145c37656c;11422;3
23a3138ff390bdca40be05d3f2fa91df;27083865;5
bbab22b46150c9d8550ab347bddcd610;8428050;2
2da469ac1881f076f2c42654eba79796;1107545;2
4f9bc7c320b4f7b09cdf03731b632709;464164;5
874507ab349b2258eaecd967f4573c00;27411786;4
3e623bbae9f50ddb1655a28c9ddb4f25;25011845;4
06d595fb746ec8c68118cab28437fe4d;23836853;4
c016c0e10053e37c21a7c15507d99609;17167166;4
4121af5883cfe114bedef6a0ba86657b;18007564;4
2cf1996d790ea8678f748448d9e9e3d4;20561849;2
c5243c4df5a04b85c138e839ce52c095;13206760;3
744209e30627c8f67216b6cf4f860563;16429619;4
54b8a5439b0d80f9bf2a52b3bc88ec8a;34535434;4
71b855a50a152d09a04942e3f9a4d451;13538873;3
ed6dcf4c14ab57e857851f22039433f9;25804214;4
dc0a771e1e758fd57e31f4dc1a7c0f43;18710739;1
2286392473c3299d8e781ad0456ec360;6238740;4
087ae3f0d82f3b66c1d2e788527d5cfd;2921082;4
52c71887d90b2f8ee83233624f579fbb;9516;4
e9c80132b0f4368688b423106c9665e9;9403947;4
4e43c702fe9b5f7d78190c619d53f5c6;23846013;4
d139b0040ee9ca18d774ec71a2cf80b2;8475505;4
c1aba9f60a0aca9cdce48cbb9cef5848;25365584;3
a626f8cbc8c0b0f81a9b3df1a8b865fd;9993763;3
e154ab1d2515be7c1636b1cdf1a6cfd4;7863274;5
f1c30ff3b199cbc18e6155dd455b6304;15793184;4
327b270eec0f9d22307ea35bb1e33d88;18490;5
b14d2f12a1bf51278139bf91efd1e7b4;10025305;4
a743e262df7a4abbb0b0d66e4a2aa6e6;9917938;5
5d0f20752ddc875771b8d37c0e2d7885;4407;5
806a9dfe968722f24aff875fe6c7f44c;11071466;3
e0e8b78d8815c6d930e52f91c0c081a0;8501291;5
746d8301f08d48f84ca46c5b1b12e21f;12962924;3
e4454202b37a3a0744e7d687ca71fd7d;9418327;4
c02e44764287e41eb1d2fd06a78aafef;10564983;3
4826171f91935b5f494f83f98f303a09;12680907;4
9dd1ba067f60083e164649369908c2b0;12513614;5
9d0d0952a426d86d3faf6e7a67e8f891;20613470;4
aefe566b7b0715a77f19883c060ad241;168655;5
5f2282f154235d2bd09acbc247ea4f63;11431896;5
23dda57b9f0a8f8ebc208529eddbdcd9;10138607;4
210931d31d277ffea3771c82e4e3b241;17788401;5
b4d2642f2c0acd9114b6e27d243474f1;8715032;3
a370c5685364adb27b7ecae8c3c46799;22489107;4
7a150bfa88a304f30b2e04b69f9fec03;2496546;4
81afc32b56bbe1bf1c9eb3b3a981ef9e;18745159;4
9bd634e740e6294dfe097925b594724c;13206900;4
3ab51509fdc72aabbbae978aa4a5603c;23174274;2
a350a6929befe72d9e76c2fac8dcbd0d;20560137;4
26e854fae646e8e577e4dcb9311e9194;12543;4
e7b2fd58b1ba645f57481c2a788fd682;22978079;4
4799d8278389a73e763bf09617c871b1;18052985;3
9517219b525f556dd4fc0f5c1780f8e2;5107;4
72b3661ff7cb25f39c05fba0b12f0525;22754644;5
9aa4b5d393e2fe37a696cbe14bbfc7d6;10583;5
173c06e3ab671355c9dd88b5c6aa3be9;18630542;5
93d15f2a6bb1b106efa298c5ebacf5d9;114162;4
b891f4c64ee8368a5408b9dda39e84d2;13183957;3
1785f06e25632ff5e8833a26625f9d29;3873353;3
9e06a33e18b3921249878e39d766874c;26861260;4
41d356ba422328e649107e0c9313e0ed;5246;4
53db8333f3e29f715208c467accc4240;9091814;2
940c43bdb118a935eb3f639f8a099d6a;89717;5
55960fe6671d2b526301564250291655;7656222;2
1b38069719aadc7b7d99854832e4cfbe;15777621;4
ffd6c953994c599ce74e90874e3c7809;9688919;4
32e1fc22d20a5f30a507fbe50de74ec3;13526165;1
a9a4b0d7051cb6dd31fe15d82b330d35;8492856;5
a54978222fa61cf7201c4e7aa5afb5e9;156024;4
9e1146f35a0df19dbf697456f66f9caf;444327;5
b012ddad3df33ae31b180d0b70095b42;18114322;2
0c154d3717b690fbf8ff0446af3e2e18;21405545;0
2d63fb1b4c614a87f1b7064918c28752;9369720;3
13c3b1b01049fe05a551265f7270d47f;18141688;4
0483120feaa650057b0384b4ecd60806;17910124;4
9312491d3844e86187a3abb5b14c314d;28390369;4
79d3980e90c0b388473567758429d7ce;17453983;2
b8a614a6290cf7710852a7334948816c;25750546;4
58f7d3af14dfa25acd9ec029fcc43bec;6614960;4
116309f4a65a6a2925296a3f04a2fb56;29064340;4
c3cebe0b5f14b35fee5b71bfffe440fe;12069434;4
3d655aa0040b034854f5708921ba404f;17465574;5
916473e6658e0f19b8e72e76e69d558e;17876893;5
45fb755254c66acc28a895145d929b1d;2964700;3
47c9e5a8cfcef7241065a68d63e7fa64;19486421;2
422e76592e2717d5d59465d22d74d47c;20639274;5
243a560f753ff7d33ee088f9805e2053;13453104;2
41d356ba422328e649107e0c9313e0ed;4406;5
4dc8b31f8ec3ebce7ca07491e621bc77;18189606;4
fe7b9bed8564bcd1a1bfb3f3325a84ca;17927395;2
ee93921ba67f4e7df22b9e9be9c4862e;2;5
3c58744c41dfc66927fd753685cef9bd;2992061;2
4f9354808a9b678efb45fc9b811dab87;28862528;4
cdc18146a5d9c120dc2411027d0bef90;16101128;5
0849556b5a0cff08b6f509eba2285472;28223686;4
65d8b22c507d97f37e30cefba65a4909;92364;4
de5ce46756d7a28dfa92d6f6b417c807;6437061;3
d7e1e6a264bc5ffb77a5fbcc7f5b2d20;13047090;5
ee210af74ed6d39ca6634ff8acfa16c2;28448746;5
6cc590c639acc36dff8ea25f37a967c8;13085374;5
041ba5dcd2a9bc48d038bcbada2a0ba3;2845024;3
99c53aa4b75e5c4a3fc05a9649f17bb0;13548456;4
16302ea1e4a3601ae05f9576466aa636;16177036;3
2b81cf39bd14c3e5cb4dc10f515df2fd;22444789;4
24725541224c0b7d9ef7193bc89e02ee;23566506;4
1adfbabc9b29d786809ce701ae3b41af;22465597;3
0b174a10a58c566cda3982255f849ba8;17751274;4
e56fa96ed376d2ea751588cff605ff9b;7171748;4
cb6dfd68c207cd8a80c4784cc9bbfc4a;15858248;2
53ed9ec1ac15852e56e32d453e4f0f6b;6472451;5
eadf8c06370d9c6fd74121723c8d20e3;45108;4
b7c9c1d8174e0ad42cdd29b9742cbe7c;17729036;4
8c549b322ce45d1695bc01da65c5d0e4;18698816;4
8096ba67c6065045449b998daea3972a;28186273;4
24e78952880bfe00efff4bb93228609b;3682;4
11113a7a7a7c4365846cbea6d88bd7db;17228280;4
1e9698f39e8a69db0f93ffc7133c3fb6;15990969;4
4c2ca6cebcdb92aba12807fcb0697e90;23381012;5
5ff1c17bb2034aad584e1127093e3ff1;27343696;5
a14ea1cdd9b6586bc1b8facb43a0b89f;22535481;5
4736433009046a70b36e0c2f21fa3bd6;8306857;5
7adbfa5c5e3d7ae1fc92e72fa08629b3;8621462;5
a4991722f94c89e48be8e2402aecc864;8356487;5
1f17613854787a73e476ae43b3c2215d;15723286;3
d2d4f3bd677bb6780ce937c77ddfceb7;68494;5
3a660c329e9edec6c2fa009a9b68e1e0;7879278;4
0fb31abd6473e8a02e482daa8adc0275;13436373;4
4c4378dca57936da21caceb68fc00de3;30280756;3
ecbea7d0f08579abfae2a2d0025c7f49;187812;1
13c3b1b01049fe05a551265f7270d47f;15765658;4
90ed6cbc2110d9744a112edcb4fc0312;21981841;4
2c55431540a1d77217734bf959dc6291;23566909;5
7b5acc5b409584ab8690f130599c7858;25944707;5
832b321eef5ab7ef25413aa6282750c1;345627;4
a7d6ef49dabd3153009cf5d542829fab;7821447;4
deb50965203d726231cafb6a2cb9c3cb;13206828;5
6f9e1e875939443c5dd83c0f7c9bc2a5;30555488;5
69ea089edf76c6328cc816fafa1f8b81;8664353;5
da2edd5508a58ce260d9cad5bf61718a;14061520;5
02833ba58714ca12b511ac6942e5da6d;13335037;2
a6c7ea6d7767c2e04a6b7856aaabbdf2;17571564;4
15a513bc071b5c0055c22f516e404045;12968662;4
7ceac7249b88317ea7403e1021170baa;17378508;5
118c2949edff48d1fecd22c91428392c;11112619;4
b265e40719f108f93961959353c949c7;8835897;4
f0f3401c2708dbe477054ff8e6d9de7b;10599805;5
91d88828f52df6c2ab3a9d8afe177081;8685612;5
a5bd8da84984225e78e9a3d7780b312f;29661618;4
d5a1240c232f152292e552f7c44ae9ab;16143347;5
158f0cf24ff5076000c2ff609d4fb226;27246123;5
45e2f899b8a46396f04b0355a1fbc362;10210;4
c85c06cc38a274ce53879796bc0998b6;13129925;4
eb8c4639c4271c719b9e8bb9241fb2d3;14061957;3
28ceb8e13f9041acc2dae878858202b1;17909617;5
a233520497a23204dea5b509aba3a6a8;5;5
127db685a4800b61accecc02d8c87de2;9647532;2
bd5fe302c32992d14a6782016408bb35;29904219;4
c5bea2e04455685dfc5c32e2a7381ef0;157993;5
e16c5013e0de9b45ee657bdae290338d;111022;0
b8749ca629135ba0885364b258113d36;23381448;5
d4f07e864c63ef52d957953b421c0251;11588;5
9b338ada148b277b1ae0db2e3939095c;29661618;3
9ea06909a512a10b6e697e9a3f66fc94;15796700;4
cb3a114dd1f3d42bc768fd2fe2e14894;9961796;5
69d18a109ac3652c0bc16ee93cbf59de;18043759;5
4e5d31cedd633e9a7b8f7462f351ce5d;6482837;3
3f1b0029e8c7bb4693e1fb54bb0c64f2;5933841;3
7120971ec08d1204e312a12b68c4c080;23301545;3
af538fe5f6aba0a0656d1d6a0454b184;5907;5
9f0689beec936ca5ffef7da6a986b62d;27246115;0
02e590a8e519dd9a0551bdfe0d7c2b83;17402605;3
43541fb8ab63a286d035c44618aeeb85;6482837;2
07ae415dce502be729c12bf44ec28c75;7897478;5
7caa227d740ac7870a04d9914c0d3e43;30687916;5
16ac89b02e0a5b4119867b17fe061ef0;25454883;3
e9c0dbba7b79b0f1cc17f549019060f2;12930909;1
ef8d64749dc4413ce9d81d46e82714d5;16124865;4
d9842f4f79e0e92286e1c77a161de9f7;361271;3
c5ee4fcdaa1b91b9c26f85bc2fab254b;12842134;3
0aa58790656485245f19264754576e83;15834395;5
498630f0a5f4d2962ff2b730a006fd35;13638125;5
d7580c0e811a3a74a180e6ce29921b1d;30724132;4
633a8685d591bb39947f3dffeda39324;16140841;4
c2c8512549fd8ad2255e67b592a44c22;18135913;5
0316c55eb991aee9d8c498c243046a70;40158;4
4573b85311e1b12f2261846822ce15de;15787204;1
4a7171cd31ff626293b2ea3990279cdb;24044596;4
9a661db3640a158b78069e9e64472aae;9301;4
9d2fb63d77938c7e437b626af4d97ec2;12585;4
63bb8e2a51832cab0a2ceec6b7d63d33;9566822;1
2c8a8a1423d777d9e924d0be9fae9904;22609310;5
9092655e44d7dced325636a1eb228f62;23164983;5
494204cde57708589f3df7480fdf9058;7765763;5
257c401008798388a822894cbb32ac0f;11870085;5
2f9a6157b13e598faa8b973732324399;6644117;4
f07f338e18b0a7caef9d683408d48e94;28220678;4
1722ff0588cfa6b70f7e28618be6e45a;11408650;4
81ce3cada8cd440c658642d77814d9fa;99561;3
152014d6043d701bdf9aba8293f6d671;20519023;2
70bb4724bbc13a8d5ff0954b79c5d4ad;12368900;4
c82e1c3af50a3152d1f893f68cd8bcf1;13265092;3
4c9939de22034b2bf7255492b5b49b34;23507745;2
5e2460d4b5f55c052a398511df59dd3e;32768522;2
c0e0fda388f87af0deffad748c9c8b67;25852706;5
0a2eb02309fd917a1b85ff4fd324d0a4;3227063;3
00c484920796bba4529e9c1514a2f57f;21412202;4
e33990e06481daf79d95a4c69b9ce89c;6527841;4
9d1cdba7382edfd28c572944cce8c020;11043618;3
79a96d657864a67eb348d54a4849142a;28186;3
af5ffa9ef86e3bca16dfbdce213324b5;15795357;2
5a7355dd76fb7649912b783dffe604e1;6310;4
5d8799c32b08780a4524771c49018ce0;13206828;5
118c2949edff48d1fecd22c91428392c;24120519;4
327858f6d967ef1567459b84252ac71a;115076;3
ffbe9b2cf88ffaba972aed39e3f7afb4;22616635;4
b497147c5586d77934b8b32a012508e7;22107044;5
d0c6c0594fb60b5e8fac72cc197def24;17751274;3
57fa81f98fad08b7cbb1ed6bded963fa;24422234;5
66d241fb824d020c78703749ff0dbbdd;28251002;5
91aa9e3ebbe0a85b17167c219c2a505c;6644117;4
28d8443ba7c354405a92917df4d44b25;17801656;5
5c1397604ca250ba4dd362ebff6a3af1;315425;4
1e6f6b38affe22d1181debaee9aabc71;6006518;3
b0f53f5995d2cb892d6d96215ded8b10;29236380;5
e09e217adbd595baf1def64aaa5d167f;21066968;4
cadbd2134c20a24e89c1a5db07464976;156538;5
1aa34c596c1835eece458de9638dd974;3636;5
d95d22cb7d24936df2a5c88eea17f04d;17212231;4
3e47bdf35c848e5f8f8a6f3d6b2b53ce;10947600;4
6209a1de96ddbf54602eb6bb107cffc7;9505528;1
30dcccda4ce89a6650691c53a4530ba2;2;5
8433b752ac77728a7d0174682c36008a;18007564;5
a4ddb072b0f5c01d9a9a3b9e86fb472f;13626692;2
4c69bcb8d77ee9fcf5622adc4eaf607f;140974;3
3309542e40881999877e0509ad4fa445;24903031;4
1648d3172ca9cba08f6a9f2e077a576a;13643567;5
5ffbda5c69a7ed61e185b9878b0d622d;23594461;4
f8dc76b88b2e95dbf63f7772fac76a09;35898879;1
b56661124d31552f8ea317746b99c3b2;18808407;4
95f3b0f0a4723265a1f13f3640b21f13;18134249;5
8913e53623e2e49eb987f48875b1d67c;10293725;4
a2690fdbe7bb6dbb07aaffa98a31ed30;17210598;4
b80a9194ca46d8ba243ef8bfef6b84bb;444327;5
c13302dc602ec61113f796c2b5068b73;15777621;4
66fe53ff81a41cf5409ba09638e7fe6e;6068551;2
d9ae72f57a1bf57a27876c9cef1370c2;344262;4
8a55ea1ef6b29b4589cb759bb5f75f30;11214980;5
f5538fc1e84cb3f52c8f7b03175f4ae7;18190201;5
e685f1344227d293b1c657d440bddeed;47212;3
8bc318a159d29018dfd97c99bd4f8752;352724;0
909e430324d1d07372797a539e9c114f;32234;5
1c45a55c17e09a1a9148b8a401274fcd;30117284;1
37b3e60b4e4152c580fd798d405150ff;3754016;4
e1ffc95bd1987ab5bd4547d32d7aa9d3;16007855;5
94b901a873f40119d3697fa59dc6cd23;1335601;5
2868c2c11cd5d65565ea21197af45982;84981;4
d8762a2bfde2d2768181488ab847a484;10429092;3
873a99050a2e13abbd545ce934a4aa14;13542496;3
a9ab78b842bebb234980fa1e2a85c78a;10970532;4
aca760854b57ce2ec981df32e46dc96c;6149;3
007d939b748568b27d1ec164e12d4b8a;11366397;5
ccf944f8aca6814c1ec21cad667b7123;337132;2
5133dfba4f2e0458f7b0d57a954ccc74;18765;5
3981d8f5e1d9e891ba4b40a4a150e042;8356487;5
843d8f7686084f2809afe8243e3bc187;9436924;5
2cba560652c041e9a14b7e25a92d6278;25735012;3
2a305aa9eca6d6503bd2eb03ac32ab9e;29999;2
b06a139b2c4e655688f36d7747c4d5fd;12643556;3
1f662c964a284c447c84799395e6e695;15858248;5
2bc6645002e2ed8f8591536376753bf4;2744;4
84392b372b3de9651a7d29e8fed43ad7;22448211;3
2730b44ffa3ba287337765f61685c201;13641955;4
4b3d8ccfad27e1ab78d5700a74fabb51;4973310;4
a9640b4c19d2f840d12b3dd150f2f122;9378297;5
a0ab92b43b0fb50b4db042a41c20682a;237209;4
fd1a7115af68cdc3e9350acc169fca3d;13512914;5
a6ece0b2e2665e6baebf16d6f02ae375;186074;4
642ae4b537ccf25d032d4c6bdfd60f09;13418011;5
ed73f05d2131b8924ffd5da2f2afd7fc;17201095;4
a30ee0a14a776fcab4e216ace76a6708;20648608;4
89ac7f7e076cdc70e11ba7321623ac0a;25489625;5
7bcf7c1a3f6efdac752c9b3e5ec85944;76620;5
297cf326d7027c3d261fdea0102b2840;11594337;4
7eddbace1ea21cf7d42102b12f8cb257;18052985;5
7195ad89b003ac9d71ae9352c510ebf5;11387515;5
89872216263cc2e58eab2e6a328368b9;37187;4
9726373f074bfe4b66ccc769f8cc1a83;18692431;3
5c6a039f39fe09545af84d817af170c9;29939270;5
c5cf63f338499aa106931fc64d7c6f20;848654;4
0295c82f29e4e5c42c6b927336cde14f;1931915;3
ac1f8cb05733d765da3f7b2f30677cbf;20814989;2
3c7bcf9dc0e2d27748988eee49a55d2a;112750;5
453654c4f1c44313dcf39a6be729efc8;13125947;4
91dadf0bd25b48bd89f6a17c1d24952e;13206760;3
e6fcdfa5270c63a40abad743147b08b4;6688087;3
f064b9524933f55a91824a3f324d94dc;12751687;3
f10dedcfc241c59c404ab1c0abfd2aa4;126606;3
e510b0f623af25a5053bfc23ac7572cc;24308483;4
68f97258e372385a2937368c5699f4f3;2767052;5
4703289e3795f727bdaa208000d18b41;23168784;4
140f909f4f1ffb3e6399ea84d4e4db56;438492;4
471f817f4e67b2b2d9bfa78f0842aae5;448873;0
fd545366dbe0c324bd9a3fb8ae8a9148;17465453;5
63e4e651b75a1c5606c43ff49852960e;11966216;4
261d5fa5eeca088dd66feca15a355696;1295102;3
6e65f2eeb40ed24f4730123bbfb5f89a;9443405;4
0d7ca93edd6ddab37727d7be4196e5f8;16120595;5
9abe45ddc766e32dc2ac578d877e5095;17412109;5
4a3584af083a3a654f9e105625fcddb1;147843;5
fcb90f507143c13a6d8a80e5976056e7;9760071;5
85ba0018141e420e27fa1640f95d5b93;17608220;5
45098b26765e1d5ce12515f2692c2616;22892122;3
353474dfc88f6a3210451a818131b72c;17571266;4
f18e9a17737c79e96b197362451c1610;22021611;2
6a223cdbf6395b957aac85607dafb91a;27863344;5
2334fbd037bdac2509f55ac2c4ed5def;6339664;3
fbebf6e12548a04439945b7ec9c0fdfd;561456;5
aca760854b57ce2ec981df32e46dc96c;6600137;3
413ec548b972d76bbda482102d3fa332;12411635;5
275f74b4e95c74e42ca5eed9fa0f0c33;22299763;5
a7342c0ba9e40b7b7324db0cfe7f88e2;10507293;2
fef1d6e9f90751bcce2576231e88e44c;42900;5
a429d42a56b36e313473187d2253b0a6;114520;3
862c74c57a2c665a4b1ebad86700e0e6;17703290;5
2b5d352a3f6f6e9eab04c8a3cc87cb36;11178225;3
8e19c65e52d4e9b91d9ea9823148996c;18038459;4
c3ff1d4e27ccc2959a9dc2e06e24f792;1966969;2
360b333e9c48ac442165a0f9b7728dd1;10295484;4
87c9e3883ac78ce3424e6ae59f96fab8;439275;4
ae9b5788d1dccd3348ed80c630e366f3;17705772;4
98f282268b22e8095658160ab5fa0b59;35729;5
8ec3d5ebb131bbf3b11a646226e47e4a;11235712;3
15ec1c20a0c39e47377ebf43a3c936d8;7619057;4
13034e459eb6e1666b2403ffa9b18b7c;239399;3
d236536eeb4fc0b5e74b8228b154e9d1;19355355;5
ae05e1520cab805b005b122d8d3e1df4;7877239;4
eda1a2185aa0be8c46763cdc9e8abd0c;11178749;4
5211c8973922ba929fd066bc59f75527;17731927;5
d89c1e206fd0fdee36a3f95aa414db80;17754387;5
e3d24f8d61a1e3c1af3aa4dae8e3f5a3;13123877;4
35e38755104c45c0b87582b8c16de4c0;227463;3
04d58f0fa24cf4d5940748263b19d05d;346087;5
2ad384203e776e0a982faf6a5847be7c;38447;3
446728d221c1343b92e1e4ff5545a843;6449378;5
7dc587baafc340752bc02c4df52a12f7;17284434;2
8cc50d8bffb8a530d64e4d2669fc8c77;4837112;4
